6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08,6.469617689014574289e+08
6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08,6.437500659405398369e+08
6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08,6.405276254806361198e+08
6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08,6.372945012709370852e+08
6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08,6.340507472385911942e+08
6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08,6.307964174881516695e+08
6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08,6.275315663005802631e+08
6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08,6.242562481323356628e+08
6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08,6.209705176144047976e+08
6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08,6.176744295515286922e+08
6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08,6.143680389210966825e+08
6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08,6.110514008724819422e+08
6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08,6.077245707258532047e+08
6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08,6.043876039715100527e+08
